edition,source,column_year,jurisdiction,side,instrument,value_usd_bn,unit_published,note
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Other Offshore Centres,long,lt_debt,6.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Other Offshore Centres,long,lt_debt,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,long,total,32.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,long,total,27.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,long,equities,17.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,long,equities,12.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,long,st_debt,5.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,long,st_debt,4.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,long,lt_debt,10.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,long,lt_debt,11.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Curacao,long,total,33.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Curacao,long,total,15.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Curacao,long,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Curacao,long,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Curacao,long,master_funds,33.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Curacao,long,master_funds,15.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Curacao,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Curacao,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Curacao,long,lt_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Curacao,long,lt_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Latin America and the Caribbean,long,total,31.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Latin America and the Caribbean,long,total,19.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Latin America and the Caribbean,long,equities,13.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Latin America and the Caribbean,long,equities,9.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Latin America and the Caribbean,long,master_funds,2.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Latin America and the Caribbean,long,master_funds,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Latin America and the Caribbean,long,st_debt,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Latin America and the Caribbean,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Latin America and the Caribbean,long,lt_debt,15.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Latin America and the Caribbean,long,lt_debt,9.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Hong Kong,long,total,26.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Hong Kong,long,total,15.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Hong Kong,long,equities,21.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Hong Kong,long,equities,12.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Hong Kong,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Hong Kong,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Hong Kong,long,st_debt,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Hong Kong,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Hong Kong,long,lt_debt,4.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Hong Kong,long,lt_debt,3.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Asia and the Pacific,long,total,21.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Asia and the Pacific,long,total,20.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Asia and the Pacific,long,equities,16.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Asia and the Pacific,long,equities,15.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Asia and the Pacific,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Asia and the Pacific,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Asia and the Pacific,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Asia and the Pacific,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Asia and the Pacific,long,lt_debt,5.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Asia and the Pacific,long,lt_debt,5.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Netherlands,long,total,20.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Netherlands,long,total,15.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Netherlands,long,equities,6.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Netherlands,long,equities,3.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Netherlands,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Netherlands,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Netherlands,long,st_debt,2.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Netherlands,long,st_debt,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Netherlands,long,lt_debt,12.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Netherlands,long,lt_debt,11.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Africa and the Middle East,long,total,16.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Africa and the Middle East,long,total,10.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Africa and the Middle East,long,equities,4.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Africa and the Middle East,long,equities,3.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Africa and the Middle East,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Africa and the Middle East,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Africa and the Middle East,long,st_debt,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Africa and the Middle East,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Africa and the Middle East,long,lt_debt,11.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Africa and the Middle East,long,lt_debt,7.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Europe,long,total,12.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Europe,long,total,11.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Europe,long,equities,3.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Europe,long,equities,3.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Europe,long,master_funds,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Europe,long,master_funds,1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Europe,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Europe,long,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Developing Europe,long,lt_debt,9.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Developing Europe,long,lt_debt,7.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Total,long,total,4615.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Total,long,total,3160.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Total,long,equities,1219.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Total,long,equities,622.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Total,long,master_funds,1578.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Total,long,master_funds,1021.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Total,long,st_debt,272.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Total,long,st_debt,265.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Total,long,lt_debt,1546.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Total,long,lt_debt,1251.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United States,short,total,-137.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United States,short,total,-75.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United States,short,equities,-44.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United States,short,equities,-19.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United States,short,st_debt,-83.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United States,short,st_debt,-5.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United States,short,lt_debt,-10.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United States,short,lt_debt,-6.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Germany,short,total,-113.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Germany,short,total,-113.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Germany,short,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Germany,short,equities,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Germany,short,st_debt,-12.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Germany,short,st_debt,-14.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Germany,short,lt_debt,-101.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Germany,short,lt_debt,-98.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,France,short,total,-91.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,France,short,total,-69.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,France,short,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,France,short,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,France,short,st_debt,-25.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,France,short,st_debt,-7.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,France,short,lt_debt,-66.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,France,short,lt_debt,-62.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Other Developed Countries,short,total,-52.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Other Developed Countries,short,total,-41.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Other Developed Countries,short,equities,-4.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Other Developed Countries,short,equities,-2.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Other Developed Countries,short,st_debt,-23.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Other Developed Countries,short,st_debt,-20.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Other Developed Countries,short,lt_debt,-25.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Other Developed Countries,short,lt_debt,-19.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United Kingdom,short,total,-35.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United Kingdom,short,total,-22.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United Kingdom,short,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United Kingdom,short,equities,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United Kingdom,short,st_debt,-28.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United Kingdom,short,st_debt,-8.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,United Kingdom,short,lt_debt,-7.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,United Kingdom,short,lt_debt,-14.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,short,total,-12.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,short,total,-7.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,short,equities,-2.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,short,equities,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,short,st_debt,-5.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,short,st_debt,-2.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Canada,short,lt_debt,-5.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Canada,short,lt_debt,-4.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,China,short,total,-6.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,China,short,total,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,China,short,equities,-6.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,China,short,equities,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,China,short,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,China,short,st_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,China,short,lt_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,China,short,lt_debt,0.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Japan,short,total,-6.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Japan,short,total,-3.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Japan,short,equities,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Japan,short,equities,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2020,Japan,short,st_debt,-1.0,US$ bn,
ISD 2020,ISD 2020 Infogram https://e.infogram.com/1b3bc8ec-0371-4a51-8de5-7acf48b3d107?src=embed,2019,Japan,short,st_debt,-1.0,US$ bn,
